25959##VALUES("236", "12451442360862", "ABD Group (Chris Baker)", "2015-09-16 12:22:42", "326", "2015-09-16 12:22:42", "326", "iPad", "25959", "0", "2015-09-24", "None", "Open", "", "None", "2015-09-16 09:47:42", "");
25960##VALUES("236", "12451442360948", "ABD Group (Chris Baker)", "2015-09-16 12:22:42", "326", "2015-09-16 12:22:42", "326", "iPad", "25960", "0", "2015-09-24", "None", "Open", "", "None", "2015-09-16 09:49:08", "");
25961##VALUES("236", "12451442361013", "ABD Group (Chris Baker)", "2015-09-16 12:22:42", "326", "2015-09-16 12:22:42", "326", "iPad", "25961", "0", "2015-09-24", "None", "Open", "", "None", "2015-09-16 09:50:13", "");
25962##VALUES("236", "12451442361300", "ABD Group (Chris Baker)", "2015-09-16 12:22:42", "326", "2015-09-16 12:22:42", "326", "iPad", "25962", "0", "2015-09-24", "None", "Open", "", "None", "2015-09-16 09:55:00", "");
25963##VALUES("236", "12451442361339", "ABD Group (Chris Baker)", "2015-09-16 12:22:42", "326", "2015-09-16 12:22:42", "326", "iPad", "25963", "0", "2015-09-24", "None", "Open", "", "None", "2015-09-16 09:55:39", "");
25964##VALUES("236", "12451442361365", "ABD Group (Chris Baker)", "2015-09-16 12:22:42", "326", "2015-09-16 12:22:42", "326", "iPad", "25964", "0", "2015-09-24", "None", "Open", "", "None", "2015-09-16 09:56:05", "");
25965##VALUES("236", "12451442361409", "ABD Group (Chris Baker)", "2015-09-16 12:22:42", "326", "2015-09-16 12:22:42", "326", "iPad", "25965", "0", "2015-09-24", "None", "Open", "", "None", "2015-09-16 09:56:49", "");
25966##VALUES("236", "12451442361462", "ABD Group (Chris Baker)", "2015-09-16 12:22:42", "326", "2015-09-16 12:22:42", "326", "iPad", "25966", "0", "2015-09-24", "None", "Open", "", "None", "2015-09-16 09:57:42", "");
25967##VALUES("236", "12451442361491", "ABD Group (Chris Baker)", "2015-09-16 12:22:42", "326", "2015-09-16 12:22:42", "326", "iPad", "25967", "0", "2015-09-24", "None", "Open", "", "None", "2015-09-16 09:58:11", "");
25968##VALUES("236", "12451442361527", "ABD Group (Chris Baker)", "2015-09-16 12:22:42", "326", "2015-09-16 12:22:42", "326", "iPad", "25968", "0", "2015-09-24", "None", "Open", "", "None", "2015-09-16 09:58:47", "");
25969##VALUES("236", "12451442361618", "ABD Group (Chris Baker)", "2015-09-16 12:22:42", "326", "2015-09-16 12:22:42", "326", "iPad", "25969", "0", "2015-09-24", "None", "Open", "", "None", "2015-09-16 10:00:18", "");
25970##VALUES("236", "12451442361782", "ABD Group (Chris Baker)", "2015-09-16 12:22:42", "326", "2015-09-16 12:22:42", "326", "iPad", "25970", "0", "2015-09-24", "None", "Open", "", "None", "2015-09-16 10:03:02", "");
25971##VALUES("236", "12451442361834", "ABD Group (Chris Baker)", "2015-09-16 12:22:42", "326", "2015-09-16 12:22:42", "326", "iPad", "25971", "0", "2015-09-24", "None", "Open", "", "None", "2015-09-16 10:03:54", "");
25972##VALUES("236", "12451442361894", "ABD Group (Chris Baker)", "2015-09-16 12:22:42", "326", "2015-09-16 12:22:42", "326", "iPad", "25972", "0", "2015-09-24", "None", "Open", "", "None", "2015-09-16 10:04:54", "");
25973##VALUES("236", "12451442361952", "ABD Group (Chris Baker)", "2015-09-16 12:22:42", "326", "2015-09-16 12:22:42", "326", "iPad", "25973", "0", "2015-09-24", "None", "Open", "", "None", "2015-09-16 10:05:52", "");
25974##VALUES("236", "12451442361995", "ABD Group (Chris Baker)", "2015-09-16 12:22:42", "326", "2015-09-16 12:22:42", "326", "iPad", "25974", "0", "2015-09-24", "None", "Open", "", "None", "2015-09-16 10:06:35", "");
25975##VALUES("236", "12451442362042", "ABD Group (Chris Baker)", "2015-09-16 12:22:42", "326", "2015-09-16 12:22:42", "326", "iPad", "25975", "0", "2015-09-25", "None", "Open", "", "None", "2015-09-16 10:07:22", "");
25976##VALUES("236", "12451442362072", "ABD Group (Chris Baker)", "2015-09-16 12:22:42", "326", "2015-09-16 12:22:42", "326", "iPad", "25976", "0", "2015-09-25", "None", "Open", "", "None", "2015-09-16 10:07:52", "");
25977##VALUES("236", "12451442362177", "ABD Group (Chris Baker)", "2015-09-16 12:22:42", "326", "2015-09-16 12:22:42", "326", "iPad", "25977", "0", "2015-09-24", "None", "Open", "", "None", "2015-09-16 10:09:37", "");
25978##VALUES("236", "12451442362227", "ABD Group (Chris Baker)", "2015-09-16 12:22:42", "326", "2015-09-16 12:22:42", "326", "iPad", "25978", "0", "2015-09-24", "None", "Open", "", "None", "2015-09-16 10:10:27", "");
25979##VALUES("236", "12451442362300", "ABD Group (Chris Baker)", "2015-09-16 12:22:42", "326", "2015-09-16 12:22:42", "326", "iPad", "25979", "0", "2015-09-24", "None", "Open", "", "None", "2015-09-16 10:11:40", "");
25980##VALUES("236", "12451442362338", "ABD Group (Chris Baker)", "2015-09-16 12:22:42", "326", "2015-09-16 12:22:42", "326", "iPad", "25980", "0", "2015-09-24", "None", "Open", "", "None", "2015-09-16 10:12:18", "");
25981##VALUES("236", "12451442362400", "ABD Group (Chris Baker)", "2015-09-16 12:22:42", "326", "2015-09-16 12:22:42", "326", "iPad", "25981", "0", "2015-09-24", "None", "Open", "", "None", "2015-09-16 10:13:20", "");
25982##VALUES("236", "12451442362609", "ABD Group (Chris Baker)", "2015-09-16 12:22:42", "326", "2015-09-16 12:22:42", "326", "iPad", "25982", "0", "2015-09-24", "None", "Open", "", "None", "2015-09-16 10:16:49", "");
25983##VALUES("236", "12451442362638", "ABD Group (Chris Baker)", "2015-09-16 12:22:42", "326", "2015-09-16 12:22:42", "326", "iPad", "25983", "0", "2015-09-24", "None", "Open", "", "None", "2015-09-16 10:17:18", "");
25984##VALUES("236", "12451442362672", "ABD Group (Chris Baker)", "2015-09-16 12:22:42", "326", "2015-09-16 12:22:42", "326", "iPad", "25984", "0", "2015-09-24", "None", "Open", "", "None", "2015-09-16 10:17:52", "");
25985##VALUES("236", "12451442362772", "ABD Group (Chris Baker)", "2015-09-16 12:22:42", "326", "2015-09-16 12:22:42", "326", "iPad", "25985", "0", "2015-09-24", "None", "Open", "", "None", "2015-09-16 10:19:32", "");
25986##VALUES("236", "12451442363245", "ABD Group (Chris Baker)", "2015-09-16 12:22:42", "326", "2015-09-16 12:22:42", "326", "iPad", "25986", "0", "2015-09-24", "None", "Open", "", "None", "2015-09-16 10:27:25", "");
25987##VALUES("236", "12451442363302", "ABD Group (Chris Baker)", "2015-09-16 12:22:42", "326", "2015-09-16 12:22:42", "326", "iPad", "25987", "0", "2015-09-24", "None", "Open", "", "None", "2015-09-16 10:28:22", "");
25988##VALUES("236", "12451442363346", "ABD Group (Chris Baker)", "2015-09-16 12:22:42", "326", "2015-09-16 12:22:42", "326", "iPad", "25988", "0", "2015-09-24", "None", "Open", "", "None", "2015-09-16 10:29:06", "");
25989##VALUES("236", "12451442363420", "ABD Group (Chris Baker)", "2015-09-16 12:22:42", "326", "2015-09-16 12:22:42", "326", "iPad", "25989", "0", "2015-09-24", "None", "Open", "", "None", "2015-09-16 10:30:20", "");
25990##VALUES("236", "12451442363475", "ABD Group (Chris Baker)", "2015-09-16 12:22:42", "326", "2015-09-16 12:22:42", "326", "iPad", "25990", "0", "2015-09-24", "None", "Open", "", "None", "2015-09-16 10:31:15", "");
25991##VALUES("236", "12451442363531", "ABD Group (Chris Baker)", "2015-09-16 12:22:42", "326", "2015-09-16 12:22:42", "326", "iPad", "25991", "0", "2015-09-24", "None", "Open", "", "None", "2015-09-16 10:32:11", "");
25992##VALUES("236", "12451442363624", "ABD Group (Chris Baker)", "2015-09-16 12:22:42", "326", "2015-09-16 12:22:42", "326", "iPad", "25992", "0", "2015-09-24", "None", "Open", "", "None", "2015-09-16 10:33:44", "");
25993##VALUES("236", "12451442363689", "ABD Group (Chris Baker)", "2015-09-16 12:22:42", "326", "2015-09-16 12:22:42", "326", "iPad", "25993", "0", "2015-09-24", "None", "Open", "", "None", "2015-09-16 10:34:49", "");
25994##VALUES("236", "12451442363723", "ABD Group (Chris Baker)", "2015-09-16 12:22:42", "326", "2015-09-16 12:22:42", "326", "iPad", "25994", "0", "2015-09-24", "None", "Open", "", "None", "2015-09-16 10:35:23", "");
25995##VALUES("236", "12451442363768", "ABD Group (Chris Baker)", "2015-09-16 12:22:42", "326", "2015-09-16 12:22:42", "326", "iPad", "25995", "0", "2015-09-24", "None", "Open", "", "None", "2015-09-16 10:36:08", "");
25996##VALUES("236", "12451442363807", "ABD Group (Chris Baker)", "2015-09-16 12:22:42", "326", "2015-09-16 12:22:42", "326", "iPad", "25996", "0", "2015-09-24", "None", "Open", "", "None", "2015-09-16 10:36:47", "");
25997##VALUES("236", "12451442363842", "ABD Group (Chris Baker)", "2015-09-16 12:22:42", "326", "2015-09-16 12:22:42", "326", "iPad", "25997", "0", "2015-09-24", "None", "Open", "", "None", "2015-09-16 10:37:22", "");
25998##VALUES("236", "12451442363919", "ABD Group (Chris Baker)", "2015-09-16 12:22:42", "326", "2015-09-16 12:22:42", "326", "iPad", "25998", "0", "2015-09-24", "None", "Open", "", "None", "2015-09-16 10:38:39", "");
25999##VALUES("236", "12451442363998", "ABD Group (Chris Baker)", "2015-09-16 12:22:42", "326", "2015-09-16 12:22:42", "326", "iPad", "25999", "0", "2015-09-24", "None", "Open", "", "None", "2015-09-16 10:39:58", "");
26000##VALUES("236", "12451442364034", "ABD Group (Chris Baker)", "2015-09-16 12:22:42", "326", "2015-09-16 12:22:42", "326", "iPad", "26000", "0", "2015-09-24", "None", "Open", "", "None", "2015-09-16 10:40:34", "");
26001##VALUES("236", "12451442364063", "ABD Group (Chris Baker)", "2015-09-16 12:22:42", "326", "2015-09-16 12:22:42", "326", "iPad", "26001", "0", "2015-09-24", "None", "Open", "", "None", "2015-09-16 10:41:03", "");
26002##VALUES("236", "12451442364121", "ABD Group (Chris Baker)", "2015-09-16 12:22:42", "326", "2015-09-16 12:22:42", "326", "iPad", "26002", "0", "2015-09-24", "None", "Open", "", "None", "2015-09-16 10:42:01", "");
26003##VALUES("236", "12451442364174", "ABD Group (Chris Baker)", "2015-09-16 12:22:42", "326", "2015-09-16 12:22:42", "326", "iPad", "26003", "0", "2015-09-24", "None", "Open", "", "None", "2015-09-16 10:42:54", "");
